1,Modified Revolvers,Modified rifle,Reason,Shotgun,State1,Age Of Shooter,Case,Date,Fatalities,Gender,Injured,Latitude,Location 1,Location,Longitude,Mental Health Details,Mental Health Sources,modified handgun weapon,Prior Signs Mental Health Issues,Race,Sources,Sources Additional Age,Summary,Total Victims,Type,Weapon Details,Weapon Type,Weapons Obtained Legally,Where Obtained,Year
1,FALSE,FALSE,Psychic,FALSE,California,43,Oikos University killings,04-Feb-12,7,Male,3,37.8043808,School,Oakland,-122.2708166,"A former instructor at Oikos described him as ""mentally unstable"" and ""paranoid.""",http://berkeley.patch.com/articles/one-l-goh-showed-violent-tendencies-before-the-oikos-university-shooting-oikos-university-shooting; http://blog.sfgate.com/eguillermo/2012/04/05/something-still-doesnt-compute-in-the-one-goh-nightmare/,TRUE,Yes,Asian,http://blog.sfgate.com/eguillermo/2012/04/05/something-still-doesnt-compute-in-the-one-goh-nightmare/; http://www.mercurynews.com/top-stories/ci_20308252/police-respond-shooting-east-oakland; http://www.cbsnews.com/8301-504083_162-57408732-504083/gun-used-in-oikos-university-shooting-rampage-was-bought-legally-police-say/; http://berkeley.patch.com/articles/one-l-goh-showed-violent-tendencies-before-the-oikos-university-shooting-oikos-university-shooting,http://blog.sfgate.com/eguillermo/2012/04/05/something-still-doesnt-compute-in-the-one-goh-nightmare/; http://www.mercurynews.com/top-stories/ci_20308252/police-respond-shooting-east-oakland; http://www.cbsnews.com/8301-504083_162-57408732-504083/gun-used-in-oikos-university-shooting-rampage-was-bought-legally-police-say/; http://berkeley.patch.com/articles/one-l-goh-showed-violent-tendencies-before-the-oikos-university-shooting-oikos-university-shooting,"One L. Goh, 43, a former student, opened fire in a nursing classroom. He fled the scene by car and was arrested nearby a few hours later.",10,Mass,.45-caliber semiautomatic handgun,semiautomatic handgun,Yes,"Bullseye in Castro Valley, Calif.",2012
1,FALSE,FALSE,Job,FALSE,Georgia,59,Su Jung Health Sauna shooting,21-Feb-12,5,Male,0,33.9412127,Other,Norcross,-84.2135309,His sister worried about his homicidal tendencies; she said his mental health had been deteriorating and that he had threatened to commit suicide with his gun.,http://www.gwinnettdailypost.com/news/2012/feb/23/police-id-4-victims-shooter-in-spa-killing/,TRUE,Yes,Asian,http://www.gwinnettdailypost.com/news/2012/feb/23/police-id-4-victims-shooter-in-spa-killing/; http://www.cbsnews.com/8301-504083_162-57479989-504083/shooting-sprees-in-2012-crimesider-reports-on-some-of-the-countrys-worst-public-shootings-this-year/; http://chronicle.augusta.com/news/metro/2012-02-22/victims-korean-spa-shooting-near-atlanta-were-2-married-couples-gunman-was; http://onlineathens.com/local-news/2012-02-23/mass-shooting-spa-shocks-ga-korean-community,http://www.gwinnettdailypost.com/news/2012/feb/23/police-id-4-victims-shooter-in-spa-killing/; http://www.cbsnews.com/8301-504083_162-57479989-504083/shooting-sprees-in-2012-crimesider-reports-on-some-of-the-countrys-worst-public-shootings-this-year/; http://chronicle.augusta.com/news/metro/2012-02-22/victims-korean-spa-shooting-near-atlanta-were-2-married-couples-gunman-was; http://onlineathens.com/local-news/2012-02-23/mass-shooting-spa-shocks-ga-korean-community,"Jeong Soo Paek, 59, returned to a Korean spa from which he'd been kicked out after an altercation. He gunned down two of his sisters and their husbands before committing suicide.",5,Mass,.45-caliber semiautomatic handgun,semiautomatic handgun,Yes,Unknown,2012
1, Revolvers,FALSE,Girlfriend,FALSE,California,42,Seal Beach shooting,10-Dec-11,8,Male,1,33.741176,Other,Seal Beach,-118.1046356,"He suffered from bipolar disorder, mood swings, and PTSD. After an assault on his elderly stepfather, he was sentenced in 2008 to a year of anger management therapy.",http://laist.com/2011/10/13/seal_beach_shooter_suffered_from_ptsd.php,TRUE,Yes,White,http://laist.com/2011/10/13/seal_beach_shooter_suffered_from_ptsd.php; http://blogs.ocweekly.com/navelgazing/2011/10/hair_salon_seal_beach_shooting.php; http://latimesblogs.latimes.com/lanow/2011/10/seal-beach-shooting-suspect-had-been-ordered-not-to-carry-guns-.html; http://articles.latimes.com/2011/oct/12/local/la-me-1013-seal-beach-shooting-20111013,http://laist.com/2011/10/13/seal_beach_shooter_suffered_from_ptsd.php; http://blogs.ocweekly.com/navelgazing/2011/10/hair_salon_seal_beach_shooting.php; http://latimesblogs.latimes.com/lanow/2011/10/seal-beach-shooting-suspect-had-been-ordered-not-to-carry-guns-.html; http://articles.latimes.com/2011/oct/12/local/la-me-1013-seal-beach-shooting-20111013; https://www.nydailynews.com/news/national/seal-beach-shooting-scott-evans-dekraai-arrested-deadly-hair-salon-rampage-left-8-dead-article-1.962942,"Scott Evans Dekraai, 42, opened fire inside a hair salon and was later arrested. Victims killed in the attack included his ex-wife, who Dekraai had a history of violently abusing, according to court records. The two had also been involved in a bitter custody battle.",9,Mass,".45-caliber Heckler & Koch, 9mm Springfield semiautomatic handguns; .44 Magnum Smith & Wesson revolver",semiautomatic handguns & revolver,Yes,Unknown,2011
1,FALSE,FALSE,Psychic,FALSE,Arizona,22,Tucson shooting,01-Aug-11,6,Male,13,32.335941,Other,Tucson,-110.975132,"His symptoms pointed to various possible mental illness diagnoses, such as schizophrenia and delusional disorder. He also experimented with pot and hallucinogens.","http://www.time.com/time/magazine/article/0,9171,2042358,00.html",TRUE,Yes,White,"http://www.time.com/time/magazine/article/0,9171,2042358,00.html; http://www.csmonitor.com/USA/Politics/2011/0110/Why-Jared-Loughner-was-allowed-to-buy-a-gun; http://www.nytimes.com/2011/01/09/us/politics/09giffords.html?ref=jaredleeloughner","http://www.time.com/time/magazine/article/0,9171,2042358,00.html; http://www.csmonitor.com/USA/Politics/2011/0110/Why-Jared-Loughner-was-allowed-to-buy-a-gun; http://www.nytimes.com/2011/01/09/us/politics/09giffords.html?ref=jaredleeloughner","Jared Loughner, 22, opened fire outside a Safeway during a constituent meeting with Congresswoman Gabrielle Giffords (D-Ariz.) before he was subdued by bystanders and arrested.",19,Mass,9mm Glock 19 semiautomatic handgun,semiautomatic handgun,Yes,"Sportsmen's Warehouse in Tucson, Ariz.",2011
1,FALSE,FALSE,Psychic,FALSE,Connecticut,34,Hartford Beer Distributor shooting,08-Mar-10,9,Male,2,41.798764,Workplace,Manchester,-72.570068,"He apparently was driven over the edge by unaddressed, ongoing racism against him at work",http://www.cbsnews.com/8301-504083_162-20012557-504083.html,TRUE,No,Black,http://www.cbsnews.com/8301-504083_162-20012557-504083.html; http://www.msnbc.msn.com/id/38535909/ns/us_news-crime_and_courts/t/dead-shooting-conn-beer-distributor/#.UFGJAqRrND4; http://www.foxnews.com/us/2010/08/03/dead-wounded-conn-workplace-shooting/,http://www.cbsnews.com/8301-504083_162-20012557-504083.html; http://www.msnbc.msn.com/id/38535909/ns/us_news-crime_and_courts/t/dead-shooting-conn-beer-distributor/#.UFGJAqRrND4; http://www.foxnews.com/us/2010/08/03/dead-wounded-conn-workplace-shooting/,"Omar S. Thornton, 34, shot up his Hartford Beer Distributor workplace after facing disciplinary issues, then committed suicide.",11,Mass,Two 9mm Ruger SR9 semiautomatic handguns,semiautomatic handgun,Yes,"Gun dealer in East Windsor, Conn.",2010
1,FALSE,FALSE,Girlfriend/Military prosure,FALSE,Washington,37,Coffee shop police killings,29-Nov-09,4,Male,1,47.15277,Other,Parkland,-122.467308,"He had a history of erratic, bizarre behavior. He once asked his family to get naked for 5 minutes on Sunday; he said he thought the world would end and that he was Jesus.",http://seattletimes.com/html/localnews/2010385617_webmansought29.html,TRUE,Yes,Black,http://seattletimes.com/html/localnews/2010385617_webmansought29.html; http://www.nytimes.com/2009/11/30/us/30tacoma.html?_r=1; http://seattletimes.com/html/localnews/2014155225_clemmons08m.html,http://seattletimes.com/html/localnews/2010385617_webmansought29.html; http://www.nytimes.com/2009/11/30/us/30tacoma.html?_r=1; http://seattletimes.com/html/localnews/2014155225_clemmons08m.html,"Maurice Clemmons, 37, a felon who was out on bail for child-rape charges, entered a coffee shop on a Sunday morning and shot four police officers who had gone there to use their laptops before their shifts. Clemmons, who was wounded fleeing the scene, was later shot dead by a police officer in Seattle after a two-day manhunt.",5,Mass,9mm Glock 17 semiautomatic handgun; .38-caliber Smith & Wesson revolver,semiautomatic handgun,No,Stolen from an individual in Seattle.,2009
1,FALSE,FALSE,Terrorism,FALSE,Texas,39,Fort Hood massacre,11-May-09,13,Male,31,31.135557,Military,Fort Hood,-97.783664,Medical officials at Walter Reed Army Medical Center and the Uniformed Services University of the Health Sciences raised concerns prior to the shooting regarding Hasan's aloof and erratic behavior and extremist Islamic views.,http://www.npr.org/templates/story/story.php?storyId=120313570,TRUE,Unclear,Other,http://seattletimes.com/html/nationworld/2010232219_apusforthoodshooting.html; http://articles.latimes.com/2010/oct/21/nation/la-na-fort-hood-20101022; http://thelede.blogs.nytimes.com/2009/11/05/reports-of-mass-shooting-at-fort-hood/; http://www.usatoday.com/news/military/story/2012-08-14/fort-hood-rampage-trial/57050394/1,http://seattletimes.com/html/nationworld/2010232219_apusforthoodshooting.html; http://articles.latimes.com/2010/oct/21/nation/la-na-fort-hood-20101022; http://thelede.blogs.nytimes.com/2009/11/05/reports-of-mass-shooting-at-fort-hood/; http://www.usatoday.com/news/military/story/2012-08-14/fort-hood-rampage-trial/57050394/1,"Army psychiatrist Nidal Malik Hasan, 39, opened fire on an Army base in an attack linked to Islamist extremism. Hasan was injured during the attack and later arrested.",44,Mass,FN Five-seven semiautomatic handgun,semiautomatic handgun,Yes,"Guns Galore in Kileen, Texas",2009
1,FALSE,FALSE,Terrorism,FALSE,New York,41,Binghamton shootings,04-Mar-09,14,Male,4,42.099802,Other,Binghamton,-75.917723,He apparently harbored growing paranoia toward cops. He also sent a delusional letter to a local TV station right before the shooting.,http://www.nytimes.com/2009/04/12/nyregion/12binghamton.html?pagewanted=all&_r=1&,TRUE,Yes,Asian,http://www.nytimes.com/2009/04/12/nyregion/12binghamton.html?pagewanted=all&_r=0; http://www.nytimes.com/2009/04/04/nyregion/04hostage.html?pagewanted=all,http://www.nytimes.com/2009/04/12/nyregion/12binghamton.html?pagewanted=all&_r=0; http://www.nytimes.com/2009/04/04/nyregion/04hostage.html?pagewanted=all,"Jiverly Wong, 41, opened fire at an American Civic Association center for immigrants before committing suicide.",18,Mass,"9mm Beretta, .45-caliber Springfield semiautomatic handguns",semiautomatic handgun,Yes,"Gander Mountain in Johnson City, N.Y.",2009
1, Revolvers,FALSE,Girlfriend/Military pressure,TRUE,North Carolina,45,Carthage nursing home shooting,29-Mar-09,8,Male,3,35.333434,Other,Carthage,-79.414592,"His estranged wife told her workplace that her husband had an ""unstable mental state or (was) mentally ill.""",http://www.wral.com/news/local/story/9845639/,FALSE,Yes,White,http://www.wral.com/news/local/story/9845639/; http://www.wral.com/news/local/story/4837676/,http://www.wral.com/news/local/story/9845639/; http://www.wral.com/news/local/story/4837676/,"Robert Stewart, 45, opened fire at a nursing home where his estranged wife worked before he was shot and arrested by a police officer.",11,Mass,Winchester 1300 pump-action shotgun; .357 Magnum revolver,revolver & shotgun,Yes,Local sporting goods stores and individuals,2009
1,FALSE,FALSE,Job,FALSE,Kentucky,25,Atlantis Plastics shooting,25-Jun-08,6,Male,1,37.76721,Workplace,Henderson,-87.5573742,He called his girlfriend two hours before the shooting to say he was going to kill his boss.,"http://www.foxnews.com/story/0,2933,371242,00.html",TRUE,No,White,"http://www.foxnews.com/story/0,2933,371242,00.html; http://www.msnbc.msn.com/id/25393695/ns/us_news-crime_and_courts/t/witnesses-describe-chaotic-scene-ky-plant/#.UFEbHhhgspQ","http://www.foxnews.com/story/0,2933,371242,00.html; http://www.msnbc.msn.com/id/25393695/ns/us_news-crime_and_courts/t/witnesses-describe-chaotic-scene-ky-plant/#.UFEbHhhgspQ","Disgruntled employee Wesley Neal Higdon, 25, shot up an Atlantis Plastics factory after he was escorted out of his workplace for an argument with a supervisor. Higdon shot the supervisor outside the factory before opening fire on coworkers inside. He then committed suicide.",7,Spree,.45-caliber Hi-Point semiautomatic handgun,semiautomatic handgun,Yes,Unknown,2008
1,FALSE,FALSE,"7,thty shootinglinoisor hishifiost",TRUE,Illinois,27,Northern Illinois University shooting,14-Feb-08,5,Male,21,41.9294736,School,DeKalb,-88.7503647,"He had a long history of mental health struggles; after high school, his parents placed him at a psychiatric treatment center. He told friends he left the Army after six months due to a psychological discharge. ",http://www.cbsnews.com/stories/2008/02/16/national/main3840072.shtml; http://www.esquire.com/news-politics/a4863/steven-kazmierczak-0808/,TRUE,Yes,White,http://www.huffingtonpost.com/jonathan-fast/steve-kazmierczak-the-sec_b_87031.html; http://www.msnbc.msn.com/id/23171567/ns/us_news-crime_and_courts/t/college-shooters-deadly-rampage-baffles-friends/#.UFEZnhhgspQ; http://www.nytimes.com/slideshow/2008/02/14/us/0214-SHOOTING_index.html?ref=schoolshooting&gwh=B62598A5487B946A532C5846B4A85156; www.niu.edu/feb14report/Feb14report.pdf,http://www.huffingtonpost.com/jonathan-fast/steve-kazmierczak-the-sec_b_87031.html; http://www.msnbc.msn.com/id/23171567/ns/us_news-crime_and_courts/t/college-shooters-deadly-rampage-baffles-friends/#.UFEZnhhgspQ; http://www.nytimes.com/slideshow/2008/02/14/us/0214-SHOOTING_index.html?ref=schoolshooting&gwh=B62598A5487B946A532C5846B4A85156; www.niu.edu/feb14report/Feb14report.pdf,"Steven Kazmierczak, 27, opened fire in a lecture hall, then shot and killed himself before police arrived.",26,Mass,"9mm Glock 19, Hi-Point CF380, 9mm Kurz SIG Sauer P232 semiautomatic handguns; 12-gauge Remington Sportsman 48 sawed-off shotgun",semiautomatic handguns & shotgun,Yes,"Online and gun retailers in Champaign, Ill. ",2008
1, Revolvers,FALSE,Terrorism,FALSE,Missouri,52,Kirkwood City Council shooting,02-Jul-08,6,Male,2,38.580093,Other,Kirkwood,-90.40691,He was known for histrionics and disruptions at city council meetings. His mounting debt was a stressor.,http://www.stltoday.com/news/local/crime-and-courts/charles-lee-cookie-thornton-behind-the-smile/article_be96f13c-78b9-11df-bfdc-0017a4a78c22.html,TRUE,No,Black,http://www.stltoday.com/news/local/crime-and-courts/charles-lee-cookie-thornton-behind-the-smile/article_be96f13c-78b9-11df-bfdc-0017a4a78c22.html; http://www.nytimes.com/2008/02/08/us/08missouri.html; http://nl.newsbank.com/nl-search/we/Archives?p_product=SL&p_theme=sl&p_action=search&p_maxdocs=200&p_topdoc=1&p_text_direct-0=11F1CADA291472F0&p_field_direct-0=document_id&p_perpage=10&p_sort=YMD_date:D&s_trackval=GooglePM,http://www.stltoday.com/news/local/crime-and-courts/charles-lee-cookie-thornton-behind-the-smile/article_be96f13c-78b9-11df-bfdc-0017a4a78c22.html; http://www.nytimes.com/2008/02/08/us/08missouri.html; http://nl.newsbank.com/nl-search/we/Archives?p_product=SL&p_theme=sl&p_action=search&p_maxdocs=200&p_topdoc=1&p_text_direct-0=11F1CADA291472F0&p_field_direct-0=document_id&p_perpage=10&p_sort=YMD_date:D&s_trackval=GooglePM,"Charles ""Cookie"" Lee Thornton, 52, went on a rampage at the city hall before being shot and killed by police.",8,Mass,.40-caliber Smith & Wesson semiautomatic handgun; .44 Magnum Smith & Wesson Model 29 revolver,semiautomatic handgun & revolver,No,Taken in burglary and from fallen police officer,2008
